event_id,tournament_title,event_date,purse,city,Yards,par,golf_course,start_date,end_date,is_major,latitude,longitude
3711,Price Cutter Charity Championship pr. by Dr Pepper,"August 10 - 13, 2017",675000.0,"Springfield, MO",7115.0,72.0,Highland Springs Country Club,2017-08-10,2017-08-13,0.0,37.2081729,-93.2922715
3712,Open de Portugal at Morgado Golf Resort,"May 11 - 14, 2017",,Morgado G&CC,7419.0,73.0,,2017-05-11,2017-05-14,0.0,39.6960503,-6.5830768
3713,The Rocco Forte Open - Verdura,"May 18 - 21, 2017",,Verdura Golf & Spa Resort,7217.0,71.0,,2017-05-18,2017-05-21,0.0,37.47422295,13.19643155387198
3714,BMW PGA Championship,"May 25 - 28, 2017",,Wentworth GC,7284.0,72.0,,2017-05-25,2017-05-28,,43.8724198,-71.9130828
3715,Nordea Masters,"June 1 - 4, 2017",,Barseback G & CC,7729.0,73.0,,2017-06-01,2017-06-04,,,
3716,Lyoness Open,"June 8 - 11, 2017",,Diamond Country Club,7458.0,72.0,,2017-06-08,2017-06-11,0.0,48.3152321,15.911921994331177
3717,BMW International Open,"June 22 - 25, 2017",,Eichenreid,7181.0,72.0,Golfclub Munchen Nord,2017-06-22,2017-06-25,0.0,,
3718,HNA Open de France,"Jun 29 - July 2, 2017",,"Paris, France",7247.0,71.0,Le Golf National,2017-06-29,2017-07-02,0.0,48.8534951,2.3483915
3719,Dubai Duty Free Irish Open Hosted by the Rory Foun,"July 6 - 9, 2017",,Portstewart GC,7004.0,72.0,,2017-07-06,2017-07-09,0.0,55.1829096,-6.7187008
3720,Aberdeen Asset Management Scottish Open,"July 13 - 16, 2017",,"Ayrshire, Scotland",7100.0,72.0,Dundonald Links,2017-07-13,2017-07-16,0.0,55.5,-4.5
3721,Porsche European Open,"July 27 - 30, 2017",,Green Eagle Golf Courses,7583.0,72.0,,2017-07-27,2017-07-30,0.0,53.318629650000005,10.22283451913875
3722,Fiji International,"August 17 - 20, 2017",,Natadola Bay GC,6947.0,72.0,,2017-08-17,2017-08-20,0.0,,
3723,Made In Denmark,"August 24 - 27, 2017",,Himmerland Golf & Spa Resort,6851.0,71.0,,2017-08-24,2017-08-27,0.0,,
3724,D+D Real Czech Masters,"Aug 31 - September 3, 2017",,Albatross Golf Resort,7467.0,72.0,,2017-08-31,2017-09-03,,49.9950757,14.193359079562782
3725,Omega European Masters,"September 7 - 10, 2017",,Sierre,6848.0,70.0,Crans sur,2017-09-07,2017-09-10,,46.2922522,7.5323195
3726,KLM Open,"September 14 - 17, 2017",,The Dutch,6983.0,71.0,,2017-09-14,2017-09-17,0.0,40.7265551,-74.0021692
3727,Portugal Masters,"September 21 - 24, 2017",,Victoria Clube de Golfe,7146.0,71.0,,2017-09-21,2017-09-24,,,
3728,British Masters Supported by Sky Sports,"Sep 28 - October 1, 2017",,Close House GC,6906.0,70.0,,2017-09-28,2017-10-01,,54.14793935,-1.1418431291558806
3729,Alfred Dunhill Links Championship,"October 5 - 8, 2017",,,7307.0,72.0,,2017-10-05,2017-10-08,0.0,,
3730,Italian Open,"October 12 - 15, 2017",,Golf Club Milano,7156.0,71.0,,2017-10-12,2017-10-15,0.0,45.61112485,9.291712768745828
3731,Andalucia Valderrama Masters hosted by the Sergio ,"October 19 - 22, 2017",,Valderrama GC,6991.0,71.0,,2017-10-19,2017-10-22,,11.0018524,122.129408
3732,Turkish Airlines Open,"November 2 - 5, 2017",,Regnum Carya Golf & Spa Resort,7159.0,71.0,,2017-11-02,2017-11-05,0.0,,
3733,Nedbank Golf Challenge hosted by Gary Player,"November 9 - 12, 2017",,Gary Player CC,7831.0,72.0,,2017-11-09,2017-11-12,0.0,18.0258179928397,-76.91056299323989
3734,"DP World Tour Championship, Dubai","November 16 - 19, 2017",,Jumeirah Golf Estates,7675.0,72.0,,2017-11-16,2017-11-19,0.0,25.0177925,55.1633352
3735,World Golf Championships-Mexico Championship,"March 2 - 5, 2017",9750000.0,"Mexico City, Mexico",7330.0,71.0,Club De Golf Chapultepec,2017-03-02,2017-03-05,0.0,19.4326296,-99.1331785
3741,The Solheim Cup,"August 18 - 20, 2017",,"West Des Moines, IA",6894.0,73.0,Des Moines Golf and Country Club,2017-08-18,2017-08-20,0.0,41.5644476,-93.7594059
3742,Sentry Tournament of Champions,"January 4 - 7, 2018",6300000.0,"Kapalua, HI",7452.0,73.0,Kapalua Resort (Plantation Course),2018-01-04,2018-01-07,0.0,20.99490395,-156.6562339558182
3743,CareerBuilder Challenge,"January 18 - 21, 2018",5900000.0,,7060.0,72.0,,2018-01-18,2018-01-21,0.0,,
3744,Waste Management Phoenix Open,"February 1 - 4, 2018",6900000.0,"Scottsdale, AZ",7266.0,71.0,TPC Scottsdale (Stadium Course),2018-02-01,2018-02-04,0.0,33.4942189,-111.926018
3745,AT&T Pebble Beach Pro-Am,"February 8 - 11, 2018",7400000.0,,6953.0,72.0,,2018-02-08,2018-02-11,0.0,,
3746,Farmers Insurance Open,"January 25 - 30, 2018",6900000.0,,7258.0,72.0,,2018-01-25,2018-01-30,0.0,,
3747,Sony Open in Hawaii,"January 11 - 14, 2018",6200000.0,"Honolulu, HI",7044.0,70.0,Waialae Country Club,2018-01-11,2018-01-14,0.0,21.304547,-157.855676
3748,Genesis Open,"February 15 - 18, 2018",7200000.0,"Pacific Palisades, CA",7322.0,71.0,Riviera Country Club,2018-02-15,2018-02-18,0.0,34.0480643,-118.5264706
3749,The Honda Classic,"February 22 - 25, 2018",6600000.0,"Palm Beach Gardens, FL",7140.0,70.0,PGA National Resort & Spa (The Champion),2018-02-22,2018-02-25,0.0,26.8233946,-80.1386547
3750,Arnold Palmer Invitational presented by Mastercard,"March 15 - 18, 2018",8900000.0,"Orlando, FL",7419.0,72.0,Arnold Palmer's Bay Hill Club & Lodge,2018-03-15,2018-03-18,0.0,28.5421109,-81.3790304
401025221,The Masters,"April 5 - 8, 2018",11000000.0,"Augusta, GA",7435.0,72.0,Augusta National Golf Club,2018-04-05,2018-04-08,1.0,33.4709714,-81.9748429
401025234,Principal Charity Classic,"June 8 - 10, 2018",1750000.0,"Des Moines, IA",6831.0,72.0,Wakonda Club,2018-06-08,2018-06-10,0.0,41.5868654,-93.6249494
401025235,American Family Insurance Championship,"June 22 - 24, 2018",2000000.0,"Madison, WI",7056.0,72.0,University Ridge GC,2018-06-22,2018-06-24,0.0,43.074761,-89.3837613
401025236,U.S. Senior Open Championship,"Jun 28 - July 1, 2018",4000000.0,"Colorado Springs, CO",7264.0,70.0,The Broadmoor Resort (East Course),2018-06-28,2018-07-01,,38.8339578,-104.825348
401025237,Senior Open Championship Presented By Rolex,"July 26 - 29, 2018",2000000.0,"St. Andrews, Scotland",7216.0,72.0,St Andrews Links (Old Course),2018-07-26,2018-07-29,0.0,56.3403902,-2.7955844
401025246,RBC Heritage,"April 12 - 15, 2018",6700000.0,"Hilton Head Island, SC",7099.0,71.0,Harbour Town Golf Links,2018-04-12,2018-04-15,0.0,32.1618488,-80.7512616
401025247,Valero Texas Open,"April 19 - 22, 2018",6200000.0,"San Antonio, TX",7435.0,72.0,TPC San Antonio (Oaks Course),2018-04-19,2018-04-22,0.0,29.4246002,-98.4951405
401025248,Zurich Classic of New Orleans,"April 26 - 29, 2018",7200000.0,"Avondale, LA",7425.0,72.0,TPC Louisiana,2018-04-26,2018-04-29,0.0,29.90669,-90.19013768959968
401025249,Wells Fargo Championship,"May 3 - 6, 2018",7700000.0,"Charlotte, NC",7600.0,71.0,Quail Hollow Club,2018-05-03,2018-05-06,0.0,35.2272086,-80.8430827
401025250,The Players Championship,"May 10 - 13, 2018",10500000.0,"Ponte Vedra Beach, FL",7189.0,72.0,TPC Sawgrass (THE PLAYERS Stadium Course),2018-05-10,2018-05-13,0.0,30.2274645,-81.3800824
401025251,AT&T Byron Nelson,"May 17 - 20, 2018",7700000.0,"Dallas, TX",7450.0,72.0,Trinity Forest Golf Club,2018-05-17,2018-05-20,0.0,32.7762719,-96.7968559
401025252,Fort Worth Invitational,"May 24 - 27, 2018",7100000.0,"Fort Worth, TX",7209.0,70.0,Colonial Country Club,2018-05-24,2018-05-27,0.0,32.753177,-97.3327459
401025253,the Memorial Tournament pres. by Nationwide,"May 31 - June 3, 2018",8900000.0,"Dublin, OH",7392.0,72.0,Muirfield Village Golf Club,2018-05-31,2018-06-03,0.0,40.0996009,-83.1135563
401025254,FedEx St. Jude Classic,"June 7 - 10, 2018",6600000.0,"Memphis, TN",7244.0,70.0,TPC Southwind,2018-06-07,2018-06-10,0.0,35.1460249,-90.0517638
401025255,U.S. Open,"June 14 - 17, 2018",12000000.0,"Southampton, NY",7440.0,70.0,Shinnecock Hills GC,2018-06-14,2018-06-17,1.0,40.884267,-72.3895296
401025256,Travelers Championship,"June 21 - 24, 2018",7000000.0,"Cromwell, CT",6841.0,70.0,TPC River Highlands,2018-06-21,2018-06-24,0.0,41.5949942,-72.6455665
401025257,A Military Tribute at The Greenbrier,"July 5 - 8, 2018",7300000.0,"White Sulphur Springs, WV",7286.0,70.0,The Old White Course,2018-07-05,2018-07-08,0.0,37.7965149,-80.2975734
401025258,John Deere Classic,"July 12 - 15, 2018",5800000.0,"Silvis, IL",7268.0,71.0,TPC Deere Run,2018-07-12,2018-07-15,0.0,41.5122561,-90.4151301
401025259,The Open Championship,"July 19 - 22, 2018",10800000.0,"Carnoustie, Scotland",7295.0,72.0,Carnoustie Golf Links,2018-07-19,2018-07-22,1.0,56.5010506,-2.711403
401025260,RBC Canadian Open,"July 26 - 29, 2018",6200000.0,"Oakville, ON",7253.0,72.0,Glen Abbey GC,2018-07-26,2018-07-29,0.0,43.447436,-79.666672
401025261,WGC-Bridgestone Invitational,"August 2 - 5, 2018",10000000.0,"Akron, OH",7400.0,70.0,Firestone CC (South Course),2018-08-02,2018-08-05,0.0,41.083064,-81.518485
401025262,Barracuda Championship,"August 2 - 5, 2018",3400000.0,"Reno, NV",7472.0,72.0,Montreux G&CC,2018-08-02,2018-08-05,0.0,39.5261206,-119.8126581
401025263,PGA Championship,"August 9 - 12, 2018",10500000.0,"St. Louis, MO",7316.0,70.0,Bellerive Country Club,2018-08-09,2018-08-12,1.0,38.6280278,-90.1910154
401025264,Wyndham Championship,"August 16 - 19, 2018",6000000.0,"Greensboro, NC",7127.0,70.0,Sedgefield Country Club,2018-08-16,2018-08-19,0.0,36.0726355,-79.7919754
401025265,THE NORTHERN TRUST,"August 23 - 26, 2018",9000000.0,"Paramus, NJ",7385.0,71.0,Ridgewood Country Club,2018-08-23,2018-08-26,0.0,40.9452911,-74.0735899
401025266,Dell Technologies Championship,"Aug 31 - September 3, 2018",9000000.0,"Norton, MA",7342.0,71.0,TPC Boston,2018-08-31,2018-09-03,0.0,41.9667666,-71.1869939
401025267,BMW Championship,"September 6 - 10, 2018",9000000.0,"Newtown Square, PA",7190.0,70.0,Aronimink GC,2018-09-06,2018-09-10,0.0,39.9868117,-75.4007633
401025268,Tour Championship,"September 20 - 23, 2018",9000000.0,"Atlanta, GA",7362.0,70.0,East Lake Golf Club,2018-09-20,2018-09-23,0.0,33.7489924,-84.3902644
401056252,Safeway Open,"October 4 - 7, 2018",6400000.0,"Napa, CA",7166.0,72.0,Silverado Resort (North Course),2018-10-04,2018-10-07,0.0,38.4898675,-122.3218414
401056500,CIMB Classic,"October 10 - 14, 2018",7000000.0,"Kuala Lumpur, Malaysia",7005.0,72.0,TPC Kuala Lumpur,2018-10-10,2018-10-14,0.0,3.1516964,101.6942371
401056501,THE CJ CUP @ NINE BRIDGES,"October 17 - 21, 2018",9500000.0,"Jeju Island, South Korea",7241.0,72.0,The Club at Nine Bridges,2018-10-17,2018-10-21,0.0,33.38034745,126.54825445912047
401056502,WGC-HSBC CHAMPIONS,"October 24 - 28, 2018",10000000.0,"Shanghai, China",7264.0,72.0,Sheshan International GC,2018-10-24,2018-10-28,0.0,31.2312707,121.4700152
401056503,Sanderson Farms Championship,"October 25 - 28, 2018",4400000.0,"Jackson, MS",7460.0,72.0,Country Club of Jackson,2018-10-25,2018-10-28,0.0,32.2998686,-90.1830408
401056504,Shriners Hospital for Children Open,"November 1 - 4, 2018",7000000.0,"Las Vegas, NV",7255.0,71.0,TPC Summerlin,2018-11-01,2018-11-04,0.0,36.1672559,-115.148516
401056505,Mayakoba Golf Classic,"November 8 - 11, 2018",7200000.0,"Quintana Roo, Mexico",7017.0,71.0,El Camaleón Golf Course at Mayakoba,2018-11-08,2018-11-11,0.0,19.6666671,-88.5000001
401056506,The RSM Classic,"November 15 - 18, 2018",6400000.0,,7005.0,70.0,,2018-11-15,2018-11-18,0.0,,
401056507,Sentry Tournament of Champions,"January 3 - 6, 2019",7000000.0,"Kapalua, HI",7452.0,73.0,Kapalua Resort (Plantation Course),2019-01-03,2019-01-06,0.0,20.99490395,-156.6562339558182
401056510,Sony Open in Hawaii,"January 10 - 13, 2019",6400000.0,"Honolulu, HI",7044.0,70.0,Waialae Country Club,2019-01-10,2019-01-13,0.0,21.304547,-157.855676
401056511,Desert Classic,"January 17 - 20, 2019",5900000.0,,7060.0,72.0,,2019-01-17,2019-01-20,0.0,,
401056512,Farmers Insurance Open,"January 24 - 27, 2019",7100000.0,,7258.0,72.0,,2019-01-24,2019-01-27,0.0,,
401056513,Waste Management Phoenix Open,"Jan 31 - February 3, 2019",7100000.0,"Scottsdale, AZ",7261.0,71.0,TPC Scottsdale (Stadium Course),2019-01-31,2019-02-03,0.0,33.4942189,-111.926018
401056514,AT&T Pebble Beach Pro-Am,"February 7 - 11, 2019",7600000.0,,6953.0,72.0,,2019-02-07,2019-02-11,0.0,,
401056515,Genesis Open,"February 14 - 17, 2019",7400000.0,"Pacific Palisades, CA",7322.0,71.0,Riviera Country Club,2019-02-14,2019-02-17,0.0,34.0480643,-118.5264706
401056516,WGC-Mexico Championship,"February 21 - 24, 2019",10250000.0,"Mexico City, Mexico",7330.0,71.0,Club De Golf Chapultepec,2019-02-21,2019-02-24,0.0,19.4326296,-99.1331785
401056517,Puerto Rico Open,"February 21 - 24, 2019",3000000.0,"Rio Grande, Puerto Rico",7506.0,72.0,Grand Reserve Country Club,2019-02-21,2019-02-24,0.0,18.347440900000002,-65.81638138934318
401056520,The Honda Classic,"Feb 28 - March 3, 2019",6800000.0,"Palm Beach Gardens, FL",7140.0,70.0,PGA National Resort & Spa (The Champion),2019-02-28,2019-03-03,0.0,26.8233946,-80.1386547
401056521,Arnold Palmer Invitational Pres. By Mastercard,"March 7 - 10, 2019",9100000.0,"Orlando, FL",7454.0,72.0,Arnold Palmer's Bay Hill Club & Lodge,2019-03-07,2019-03-10,0.0,28.5421109,-81.3790304
401056522,THE PLAYERS Championship,"March 14 - 17, 2019",12500000.0,"Ponte Vedra Beach, FL",7189.0,72.0,TPC Sawgrass (THE PLAYERS Stadium Course),2019-03-14,2019-03-17,0.0,30.2274645,-81.3800824
401056523,Valspar Championship,"March 21 - 24, 2019",6700000.0,"Palm Harbor, FL",7340.0,71.0,Innisbrook Resort (Copperhead Course),2019-03-21,2019-03-24,0.0,28.0856815,-82.75690699742961
401056524,WGC-Dell Technologies Match Play,"March 27 - 31, 2019",10250000.0,"Austin, TX",7108.0,71.0,Austin Country Club,2019-03-27,2019-03-31,0.0,30.2711286,-97.7436995
401056525,Corales Puntacana Resort & Club Championship,"March 28 - 31, 2019",3000000.0,"Punta Cana, Dominican Republic",7670.0,72.0,Puntacana Resort & Club (Corales Golf Course),2019-03-28,2019-03-31,0.0,18.556551,-68.3691611
401056526,Valero Texas Open,"April 4 - 7, 2019",7500000.0,"San Antonio, TX",7435.0,72.0,TPC San Antonio (Oaks Course),2019-04-04,2019-04-07,0.0,29.4246002,-98.4951405
401056527,The Masters,"April 11 - 14, 2019",11000000.0,"Augusta, GA",7475.0,72.0,Augusta National Golf Club,2019-04-11,2019-04-14,1.0,33.4709714,-81.9748429
401056528,RBC Heritage,"April 18 - 21, 2019",6900000.0,"Hilton Head Island, SC",7099.0,71.0,Harbour Town Golf Links,2019-04-18,2019-04-21,0.0,32.1618488,-80.7512616
401056529,Zurich Classic Of New Orleans,"April 25 - 28, 2019",7300000.0,"Avondale, LA",7425.0,72.0,TPC Louisiana,2019-04-25,2019-04-28,0.0,29.90669,-90.19013768959968
401056542,Tour Championship,"August 22 - 25, 2019",,"Atlanta, GA",7346.0,70.0,East Lake Golf Club,2019-08-22,2019-08-25,0.0,33.7489924,-84.3902644
401148233,A Military Tribute at The Greenbrier,"September 12 - 15, 2019",7500000.0,"White Sulphur Springs, WV",7292.0,70.0,The Old White Course,2019-09-12,2019-09-15,0.0,37.7965149,-80.2975734
401148234,Sanderson Farms Championship,"September 19 - 22, 2019",6600000.0,"Jackson, MS",7460.0,72.0,Country Club of Jackson,2019-09-19,2019-09-22,0.0,32.2998686,-90.1830408
401148235,Safeway Open,"September 26 - 29, 2019",6600000.0,"Napa, CA",7166.0,72.0,Silverado Resort (North Course),2019-09-26,2019-09-29,0.0,38.4898675,-122.3218414
401148236,Shriners Hospitals for Children Open,"October 3 - 6, 2019",7000000.0,"Las Vegas, NV",7255.0,71.0,TPC Summerlin,2019-10-03,2019-10-06,0.0,36.1672559,-115.148516
401148237,Houston Open,"October 10 - 13, 2019",7500000.0,"Houston, TX",7441.0,72.0,Golf Club of Houston,2019-10-10,2019-10-13,0.0,29.7589382,-95.3676974
401148238,THE CJ CUP @ NINE BRIDGES,"October 16 - 20, 2019",9750000.0,"Jeju Island, South Korea",7241.0,72.0,The Club at Nine Bridges,2019-10-16,2019-10-20,0.0,33.38034745,126.54825445912047
401148239,The ZOZO CHAMPIONSHIP,"October 24 - 28, 2019",9750000.0,"Chiba, Japan",7041.0,70.0,Accordia Golf Narashino CC,2019-10-24,2019-10-28,0.0,35.549399,140.2647303
401148240,Bermuda Championship,"Oct 31 - November 3, 2019",3000000.0,"Southampton Parish, Bermuda",6828.0,71.0,Port Royal Golf Course,2019-10-31,2019-11-03,0.0,32.2517959,-64.8496989
401148241,WGC-HSBC CHAMPIONS,"Oct 31 - November 3, 2019",10250000.0,"Shanghai, China",7264.0,72.0,Sheshan International GC,2019-10-31,2019-11-03,0.0,31.2312707,121.4700152
401148242,Mayakoba Golf Classic,"November 14 - 18, 2019",7200000.0,"Quintana Roo, Mexico",7017.0,71.0,El Camaleón Golf Course at Mayakoba,2019-11-14,2019-11-18,0.0,19.6666671,-88.5000001
401148243,The RSM Classic,"November 21 - 24, 2019",6600000.0,,7005.0,70.0,,2019-11-21,2019-11-24,0.0,,
401148244,Hero World Challenge,"December 4 - 7, 2019",3500000.0,"New Providence, Bahamas",7309.0,72.0,Albany GC,2019-12-04,2019-12-07,0.0,25.1943588,-77.29532966890318
401148245,Presidents Cup,"December 11 - 15, 2019",,"Black Rock, Australia",7047.0,71.0,Royal Melbourne Golf Club,2019-12-11,2019-12-15,0.0,-37.9706564,145.0212822
401155413,Sentry Tournament of Champions,"January 2 - 5, 2020",6700000.0,"Kapalua, HI",7596.0,73.0,Kapalua Resort (Plantation Course),2020-01-02,2020-01-05,0.0,20.99490395,-156.6562339558182
401155418,Sony Open in Hawaii,"January 9 - 12, 2020",6600000.0,"Honolulu, HI",7044.0,70.0,Waialae Country Club,2020-01-09,2020-01-12,0.0,21.304547,-157.855676
401155419,The American Express,"January 16 - 19, 2020",6700000.0,,7060.0,72.0,,2020-01-16,2020-01-19,0.0,,
401155420,Farmers Insurance Open,"January 23 - 26, 2020",7500000.0,,7258.0,72.0,,2020-01-23,2020-01-26,0.0,,
401155421,Waste Management Phoenix Open,"Jan 30 - February 2, 2020",7300000.0,"Scottsdale, AZ",7261.0,71.0,TPC Scottsdale (Stadium Course),2020-01-30,2020-02-02,0.0,33.4942189,-111.926018
401155422,AT&T Pebble Beach Pro-Am,"February 6 - 9, 2020",7800000.0,,7035.0,72.0,,2020-02-06,2020-02-09,0.0,,
401155423,The Genesis Invitational,"February 13 - 16, 2020",9300000.0,"Pacific Palisades, CA",7322.0,71.0,Riviera Country Club,2020-02-13,2020-02-16,0.0,34.0480643,-118.5264706
401155424,WGC-Mexico Championship,"February 20 - 23, 2020",10500000.0,"Mexico City, Mexico",7355.0,71.0,Club De Golf Chapultepec,2020-02-20,2020-02-23,0.0,19.4326296,-99.1331785
401155425,Puerto Rico Open,"February 20 - 23, 2020",3000000.0,"Rio Grande, Puerto Rico",7506.0,72.0,Grand Reserve Country Club,2020-02-20,2020-02-23,0.0,18.347440900000002,-65.81638138934318
401155426,The Honda Classic,"Feb 27 - March 1, 2020",7000000.0,"Palm Beach Gardens, FL",7125.0,70.0,PGA National Resort & Spa (The Champion),2020-02-27,2020-03-01,0.0,26.8233946,-80.1386547
401155427,Arnold Palmer Invitational Pres. By Mastercard,"March 5 - 8, 2020",9300000.0,"Orlando, FL",7454.0,72.0,Arnold Palmer's Bay Hill Club & Lodge,2020-03-05,2020-03-08,0.0,28.5421109,-81.3790304
401155428,THE PLAYERS Championship,"March 12 - 15, 2020",15000000.0,"Ponte Vedra Beach, FL",7189.0,72.0,TPC Sawgrass (THE PLAYERS Stadium Course),2020-03-12,2020-03-15,0.0,30.2274645,-81.3800824
401155459,Charles Schwab Challenge,"June 11 - 14, 2020",7500000.0,"Fort Worth, TX",7209.0,70.0,Colonial Country Club,2020-06-11,2020-06-14,0.0,32.753177,-97.3327459
401155460,Rocket Mortgage Classic,"July 2 - 5, 2020",7500000.0,"Detroit, MI",7340.0,72.0,Detroit Golf Club,2020-07-02,2020-07-05,0.0,42.3315509,-83.0466403
401155461,the Memorial Tournament pres. by Nationwide,"July 16 - 19, 2020",9300000.0,"Dublin, OH",7456.0,72.0,Muirfield Village Golf Club,2020-07-16,2020-07-19,0.0,40.0996009,-83.1135563
401155466,Travelers Championship,"June 25 - 28, 2020",7400000.0,"Cromwell, CT",6841.0,70.0,TPC River Highlands,2020-06-25,2020-06-28,0.0,41.5949942,-72.6455665
401155467,WGC-FedEx St. Jude Invitational,"Jul 30 - August 2, 2020",10500000.0,"Memphis, TN",7277.0,70.0,TPC Southwind,2020-07-30,2020-08-02,0.0,35.1460249,-90.0517638
401155468,Barracuda Championship,"Jul 30 - August 2, 2020",3500000.0,"Truckee, CA",7390.0,71.0,Tahoe Mt. Club,2020-07-30,2020-08-02,0.0,39.327962,-120.1832533
401155472,3M Open,"July 23 - 26, 2020",6600000.0,"Blaine, MN",7431.0,71.0,TPC Twin Cities,2020-07-23,2020-07-26,0.0,45.1607987,-93.2349489
401155473,Wyndham Championship,"August 13 - 16, 2020",6400000.0,"Greensboro, NC",7131.0,70.0,Sedgefield Country Club,2020-08-13,2020-08-16,0.0,36.0726355,-79.7919754
401155474,THE NORTHERN TRUST,"August 20 - 23, 2020",9500000.0,"Norton, MA",7308.0,71.0,TPC Boston,2020-08-20,2020-08-23,0.0,41.9667666,-71.1869939
401155475,BMW Championship,"August 27 - 30, 2020",9500000.0,"Olympia Fields, IL",7366.0,70.0,Olympia Fields Country Club,2020-08-27,2020-08-30,0.0,41.5164045,-87.70289568910842
401155476,Tour Championship,"September 4 - 7, 2020",,"Atlanta, GA",7346.0,70.0,East Lake Golf Club,2020-09-04,2020-09-07,0.0,33.7489924,-84.3902644
401219793,Safeway Open,"September 10 - 13, 2020",6600000.0,"Napa, CA",7166.0,72.0,Silverado Resort (North Course),2020-09-10,2020-09-13,0.0,38.4898675,-122.3218414
401219794,Sanderson Farms Championship,"October 1 - 4, 2020",6600000.0,"Jackson, MS",7461.0,72.0,Country Club of Jackson,2020-10-01,2020-10-04,0.0,32.2998686,-90.1830408
401219795,Shriners Hospitals for Children Open,"October 8 - 11, 2020",7000000.0,"Las Vegas, NV",7255.0,71.0,TPC Summerlin,2020-10-08,2020-10-11,0.0,36.1672559,-115.148516
401219796,THE CJ CUP @ SHADOW CREEK,"October 15 - 18, 2020",9750000.0,"Las Vegas, NV",7527.0,72.0,Shadow Creek Golf Course,2020-10-15,2020-10-18,0.0,36.1672559,-115.148516
401219797,The ZOZO CHAMPIONSHIP,"October 22 - 25, 2020",8000000.0,"Thousand Oaks, CA",7073.0,72.0,Sherwood CC in Thousand Oaks,2020-10-22,2020-10-25,0.0,34.1705609,-118.8375937
401219799,Bermuda Championship,"Oct 29 - November 1, 2020",4000000.0,"Southampton Parish, Bermuda",6828.0,71.0,Port Royal Golf Course,2020-10-29,2020-11-01,0.0,32.2517959,-64.8496989
